rec_id,obc_timestamp,lap_obc_timestamp,dist,lap_dist,gps_utctime,gps_latitude,gps_longitude,gps_speed,lfm_temperature,lfm_integratedcorrflow,lfm_instantflow,lap_lfm_integratedcorrflow,gfs_gasflow,gfs_gastemp,gfs_netgasvolume,lap_gfs_netgasvolume,jm3_netjoule,lap_jm3_netjoule,jm3_voltage,jm3_current,message_id,volt_voltage,volt_difference,lap_lap,start_lap,finish_lap
44,1743945320.09,4.3999998569488525,6.62265236992398,6.62265236992398,13.15.19,39.79216525,-86.238572533,4.6,,,,,,,,,0.0,-187.739,23.0,-17.0,702_202504_06_1315_19_0000002,,,0,0,0
45,1743945320.18,4.490000009536743,6.62265236992398,6.62265236992398,13.15.19,39.79216525,-86.238572533,4.6,,,,,,,,,0.0,-187.739,20.0,-19.0,702_202504_06_1315_19_0000003,,,0,0,0
46,1743945320.29,4.599999904632568,6.62265236992398,6.62265236992398,13.15.19,39.79216525,-86.238572533,4.6,,,,,,,,,0.0,-187.739,20.0,-19.0,702_202504_06_1315_19_0000004,,,0,0,0
47,1743945320.39,4.700000047683716,6.62265236992398,6.62265236992398,13.15.19,39.79216525,-86.238572533,4.6,,,,,,,,,0.0,-187.739,20.0,-20.0,702_202504_06_1315_19_0000005,,,0,0,0
48,1743945320.49,4.799999952316284,6.62265236992398,6.62265236992398,13.15.19,39.79216525,-86.238572533,4.6,,,,,,,,,0.0,-187.739,20.0,-20.0,702_202504_06_1315_19_0000006,,,0,0,0
49,1743945320.59,4.8999998569488525,6.62265236992398,6.62265236992398,13.15.19,39.79216525,-86.238572533,4.6,,,,,,,,,0.0,-187.739,19.0,-21.0,702_202504_06_1315_19_0000007,,,0,0,0
50,1743945320.68,4.990000009536743,6.62265236992398,6.62265236992398,13.15.19,39.79216525,-86.238572533,4.6,,,,,,,,,0.0,-187.739,19.0,-21.0,702_202504_06_1315_19_0000008,,,0,0,0
51,1743945320.79,5.099999904632568,7.828961788538193,7.828961788538193,13.15.20,39.792162383,-86.23858615,4.6,,,,,,,,,0.0,-187.739,20.0,-21.0,702_202504_06_1315_19_0000009,,,0,0,0
52,1743945320.89,5.200000047683716,7.828961788538193,7.828961788538193,13.15.20,39.792162383,-86.23858615,4.6,,,,,,,,,0.0,-187.739,20.0,-21.0,702_202504_06_1315_19_0000010,,,0,0,0
53,1743945320.99,5.299999952316284,7.828961788538193,7.828961788538193,13.15.20,39.792162383,-86.23858615,4.6,,,,,,,,,0.0,-187.739,19.0,-19.0,702_202504_06_1315_19_0000011,,,0,0,0
